Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;Distance;Distance Unit;Seconds;Notes;Workout Notes
2018-06-29 14:00:12;"Evening Workout";"Upright Barbell Row";3;145;lbs;8;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Upright Barbell Row";4;145;lbs;6;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Shoulder Press (Machine)";1;130;lbs;10;;;0;"";
2018-06-29 14:00:12;"Evening Workout";"Shoulder Press (Machine)";2;140;lbs;8;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Shoulder Press (Machine)";3;140;lbs;6;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Curl EZ (1 1/2)";1;65;lbs;6;;;0;"";
2018-06-29 14:00:12;"Evening Workout";"Curl EZ (1 1/2)";2;65;lbs;5;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Shoulder Butterfly";1;30;lbs;10;;;0;"";
2018-06-29 14:00:12;"Evening Workout";"Shoulder Butterfly";2;30;lbs;10;;;0;;
2018-06-29 14:00:12;"Evening Workout";"Curl (EZ) ";1;65;lbs;10;;;0;"";
2018-06-29 14:00:12;"Evening Workout";"Curl (EZ) ";2;65;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Lat Pulldown";1;100;lbs;10;;;0;"";""
2018-06-26 14:27:13;"Afternoon Workout";"Lat Pulldown";2;115;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Lat Pulldown";3;130;lbs;6;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Lat Pulldown";4;115;lbs;6;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Lat Pulldown";5;100;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Bent Over Row";1;115;lbs;10;;;0;"";
2018-06-26 14:27:13;"Afternoon Workout";"Bent Over Row";2;135;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Bent Over Row";3;135;lbs;10;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Reverse Grip Barbell Row";1;115;lbs;10;;;0;"";
2018-06-26 14:27:13;"Afternoon Workout";"Reverse Grip Barbell Row";2;135;lbs;6;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Reverse Grip Barbell Row";3;115;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Negative Pullups";1;0;lbs;3;;;0;"";
2018-06-26 14:27:13;"Afternoon Workout";"Negative Pullups";2;0;lbs;4;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Negative Pullups";3;0;lbs;4;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Reverse Grip Lat Pulldown ";1;100;lbs;10;;;0;"";
2018-06-26 14:27:13;"Afternoon Workout";"Reverse Grip Lat Pulldown ";2;115;lbs;6;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Reverse Grip Lat Pulldown ";3;100;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Back Extension";1;25;lbs;10;;;0;"";
2018-06-26 14:27:13;"Afternoon Workout";"Back Extension";2;45;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Back Extension";3;45;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Curl (EZ) ";1;55;lbs;10;;;0;"";
2018-06-26 14:27:13;"Afternoon Workout";"Curl (EZ) ";2;55;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Curl (EZ) ";3;55;lbs;8;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Curl EZ (1 1/2)";1;55;lbs;7;;;0;"";
2018-06-26 14:27:13;"Afternoon Workout";"Curl EZ (1 1/2)";2;55;lbs;6;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Curl EZ (1 1/2)";3;55;lbs;6;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"TRX Lat Pull";1;0;lbs;15;;;0;"";
2018-06-26 14:27:13;"Afternoon Workout";"TRX Lat Pull";2;0;lbs;15;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"TRX Lat Pull";3;0;lbs;12;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"TRX Curl";1;0;lbs;12;;;0;"";
2018-06-26 14:27:13;"Afternoon Workout";"TRX Curl";2;0;lbs;10;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"TRX Curl";3;0;lbs;10;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Crunch";1;;;20;;;0;"";
2018-06-26 14:27:13;"Afternoon Workout";"Crunch";2;;;12;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Crunch";3;;;10;;;0;;
2018-06-26 14:27:13;"Afternoon Workout";"Russian Twist";1;;;30;;;0;"";
2018-06-26 14:27:13;"Afternoon Workout";"Russian Twist";2;;;30;;;0;;
2018-06-24 19:21:08;"Evening Workout";"Bench Press (Dumbbell)";1;45;lbs;8;;;0;"";""
2018-06-24 19:21:08;"Evening Workout";"Bench Press (Dumbbell)";2;55;lbs;8;;;0;;
2018-06-24 19:21:08;"Evening Workout";"Bench Press (Dumbbell)";3;60;lbs;4;;;0;;
2018-06-24 19:21:08;"Evening Workout";"Close Grip Bench Press";1;95;lbs;10;;;0;"";
2018-06-24 19:21:08;"Evening Workout";"Close Grip Bench Press";2;115;lbs;8;;;0;;
2018-06-24 19:21:08;"Evening Workout";"Close Grip Bench Press";3;115;lbs;8;;;0;;
2018-06-24 19:21:08;"Evening Workout";"Incline Press (Machine) ";1;160;lbs;8;;;0;"";
2018-06-24 19:21:08;"Evening Workout";"Incline Press (Machine) ";2;160;lbs;8;;;0;;
2018-06-24 19:21:08;"Evening Workout";"Incline Press (Machine) ";3;160;lbs;8;;;0;;
2018-06-24 19:21:08;"Evening Workout";"Bent Over Cable Fly";1;80;lbs;8;;;0;"";
2018-06-24 19:21:08;"Evening Workout";"Bent Over Cable Fly";2;80;lbs;8;;;0;;
2018-06-24 19:21:08;"Evening Workout";"Bent Over Cable Fly";3;80;lbs;8;;;0;;
2018-06-24 19:21:08;"Evening Workout";"Tricep Kickback";1;25;lbs;8;;;0;"";
2018-06-24 19:21:08;"Evening Workout";"Tricep Kickback";2;25;lbs;8;;;0;;
2018-06-24 19:21:08;"Evening Workout";"Tricep Kickback";3;25;lbs;6;;;0;;
2018-06-24 19:21:08;"Evening Workout";"Tricep Pull-down";1;150;lbs;10;;;0;"";
2018-06-24 19:21:08;"Evening Workout";"Tricep Pull-down";2;130;lbs;8;;;0;;
2018-06-24 19:21:08;"Evening Workout";"Tricep Pull-down";3;130;lbs;6;;;0;;
2018-06-23 16:01:03;"Afternoon Workout";"Squat";1;115;lbs;10;;;0;"";""
2018-06-23 16:01:03;"Afternoon Workout";"Squat";2;165;lbs;10;;;0;;
2018-06-23 16:01:03;"Afternoon Workout";"Squat";3;185;lbs;10;;;0;;
2018-06-23 16:01:03;"Afternoon Workout";"Squat";4;195;lbs;10;;;0;;
2018-06-23 16:01:03;"Afternoon Workout";"Calf Raise (With Decline) ";1;195;lbs;15;;;0;"";
2018-06-23 16:01:03;"Afternoon Workout";"Calf Raise (With Decline) ";2;255;lbs;15;;;0;;
2018-06-23 16:01:03;"Afternoon Workout";"Calf Raise (With Decline) ";3;275;lbs;18;;;0;;
2018-06-23 16:01:03;"Afternoon Workout";"Goblet Squat";1;50;lbs;10;;;0;"";
2018-06-23 16:01:03;"Afternoon Workout";"Goblet Squat";2;50;lbs;10;;;0;;
2018-06-23 16:01:03;"Afternoon Workout";"Goblet Squat";3;50;lbs;10;;;0;;
2018-06-23 16:01:03;"Afternoon Workout";"Leg Curl";1;150;lbs;10;;;0;"";
2018-06-23 16:01:03;"Afternoon Workout";"Leg Curl";2;150;lbs;10;;;0;;
2018-06-23 16:01:03;"Afternoon Workout";"Leg Curl";3;150;lbs;10;;;0;;
2018-06-23 16:01:03;"Afternoon Workout";"Leg Extension";1;130;lbs;10;;;0;"";
2018-06-23 16:01:03;"Afternoon Workout";"Leg Extension";2;140;lbs;10;;;0;;
2018-06-23 16:01:03;"Afternoon Workout";"Leg Extension";3;160;lbs;8;;;0;;
2018-06-23 16:01:03;"Afternoon Workout";"Crunch";1;;;20;;;0;"";
2018-06-23 16:01:03;"Afternoon Workout";"Crunch";2;;;20;;;0;;
2018-06-23 16:01:03;"Afternoon Workout";"Crunch";3;;;20;;;0;;
2018-06-23 16:01:03;"Afternoon Workout";"Side Bend (decline) ";1;40;lbs;8;;;0;"";
2018-06-23 16:01:03;"Afternoon Workout";"Side Bend (decline) ";2;40;lbs;8;;;0;;
2018-06-23 16:01:03;"Afternoon Workout";"Side Bend (decline) ";3;40;lbs;8;;;0;;
2018-06-20 13:07:33;"Evening Workout";"Lateral Raise (1 1/2)";1;20;lbs;6;;;0;"";""
2018-06-20 13:07:33;"Evening Workout";"Lateral Raise (1 1/2)";2;15;lbs;6;;;0;;
2018-06-20 13:07:33;"Evening Workout";"Lateral Raise (1 1/2)";3;15;lbs;6;;;0;;
2018-06-20 13:07:33;"Evening Workout";"Lateral Raise";1;45;lbs;8;;;0;"";
2018-06-20 13:07:33;"Evening Workout";"Lateral Raise";2;40;lbs;8;;;0;;
2018-06-20 13:07:33;"Evening Workout";"Lateral Raise";3;40;lbs;10;;;0;;
2018-06-20 13:07:33;"Evening Workout";"Reverse Fly";1;40;lbs;10;;;0;"";
2018-06-20 13:07:33;"Evening Workout";"Reverse Fly";2;45;lbs;8;;;0;;
2018-06-20 13:07:33;"Evening Workout";"Reverse Fly";3;45;lbs;6;;;0;;
2018-06-20 13:07:33;"Evening Workout";"Front Raise";1;20;lbs;10;;;0;"";
2018-06-20 13:07:33;"Evening Workout";"Front Raise";2;25;lbs;8;;;0;;
2018-06-20 13:07:33;"Evening Workout";"Front Raise";3;25;lbs;8;;;0;;
2018-06-20 13:07:33;"Evening Workout";"Upright Barbell Row";1;135;lbs;10;;;0;"";
2018-06-20 13:07:33;"Evening Workout";"Upright Barbell Row";2;145;lbs;10;;;0;;
2018-06-20 13:07:33;"Evening Workout";"Upright Barbell Row";3;145;lbs;8;;;0;;
2018-06-20 13:07:33;"Evening Workout";"Shoulder Press (Machine)";1;130;lbs;10;;;0;"";
2018-06-20 13:07:33;"Evening Workout";"Shoulder Press (Machine)";2;140;lbs;6;;;0;;
2018-06-20 13:07:33;"Evening Workout";"Shoulder Press (Machine)";3;140;lbs;6;;;0;;
2018-06-20 13:07:33;"Evening Workout";"Curl EZ (1 1/2)";1;55;lbs;6;;;0;"";
2018-06-20 13:07:33;"Evening Workout";"Curl EZ (1 1/2)";2;55;lbs;6;;;0;;
2018-06-20 13:07:33;"Evening Workout";"Shoulder Butterfly";1;20;lbs;12;;;0;"";
2018-06-20 13:07:33;"Evening Workout";"Shoulder Butterfly";2;25;lbs;12;;;0;;
2018-06-20 13:07:33;"Evening Workout";"Shoulder Butterfly";3;30;lbs;10;;;0;;
2018-06-20 13:07:33;"Evening Workout";"Curl (EZ) ";1;55;lbs;10;;;0;"";
2018-06-20 13:07:33;"Evening Workout";"Curl (EZ) ";2;55;lbs;8;;;0;;
2018-06-18 13:21:46;"Midday Workout";"Bent Over Row";1;115;lbs;10;;;0;"";""
2018-06-18 13:21:46;"Midday Workout";"Bent Over Row";2;135;lbs;10;;;0;;
2018-06-18 13:21:46;"Midday Workout";"Bent Over Row";3;145;lbs;8;;;0;;
2018-06-18 13:21:46;"Midday Workout";"Bent Over Row";4;145;lbs;8;;;0;;
2018-06-18 13:21:46;"Midday Workout";"Lat Pulldown";1;115;lbs;10;;;0;"";
2018-06-18 13:21:46;"Midday Workout";"Lat Pulldown";2;130;lbs;8;;;0;;
2018-06-18 13:21:46;"Midday Workout";"Lat Pulldown";3;130;lbs;8;;;0;;
2018-06-18 13:21:46;"Midday Workout";"Reverse Grip Lat Pulldown ";1;100;lbs;10;;;0;"";
2018-06-18 13:21:46;"Midday Workout";"Reverse Grip Lat Pulldown ";2;115;lbs;10;;;0;;
2018-06-18 13:21:46;"Midday Workout";"Reverse Grip Lat Pulldown ";3;130;lbs;6;;;0;;
2018-06-18 13:21:46;"Midday Workout";"Bent Over Row (Dumbbell)";1;45;lbs;8;;;0;"";
2018-06-18 13:21:46;"Midday Workout";"Bent Over Row (Dumbbell)";2;50;lbs;8;;;0;;
2018-06-18 13:21:46;"Midday Workout";"Bent Over Row (Dumbbell)";3;55;lbs;8;;;0;;
2018-06-18 13:21:46;"Midday Workout";"Seated Row";1;200;lbs;15;;;0;"";
2018-06-18 13:21:46;"Midday Workout";"Seated Row";2;200;lbs;15;;;0;;
2018-06-18 13:21:46;"Midday Workout";"Seated Row";3;200;lbs;15;;;0;;
2018-06-18 13:21:46;"Midday Workout";"Curl (EZ) ";1;45;lbs;10;;;0;"";
2018-06-18 13:21:46;"Midday Workout";"Curl (EZ) ";2;55;lbs;8;;;0;;
2018-06-18 13:21:46;"Midday Workout";"Curl (EZ) ";3;55;lbs;10;;;0;;
2018-06-18 13:21:46;"Midday Workout";"Curl EZ (1 1/2)";1;45;lbs;10;;;0;"";
2018-06-18 13:21:46;"Midday Workout";"Curl EZ (1 1/2)";2;55;lbs;8;;;0;;
2018-06-18 13:21:46;"Midday Workout";"Curl EZ (1 1/2)";3;55;lbs;6;;;0;;
2018-06-17 17:24:50;"Afternoon Workout";"Bench Press (Dumbbell)";1;45;lbs;10;;;0;"";""
2018-06-17 17:24:50;"Afternoon Workout";"Bench Press (Dumbbell)";2;50;lbs;8;;;0;;
2018-06-17 17:24:50;"Afternoon Workout";"Bench Press (Dumbbell)";3;55;lbs;8;;;0;;
2018-06-17 17:24:50;"Afternoon Workout";"Close Grip Bench Press";1;75;lbs;10;;;0;"";
2018-06-17 17:24:50;"Afternoon Workout";"Close Grip Bench Press";2;95;lbs;8;;;0;;
2018-06-17 17:24:50;"Afternoon Workout";"Close Grip Bench Press";3;105;lbs;6;;;0;;
2018-06-17 17:24:50;"Afternoon Workout";"Incline Press (Machine) ";1;150;lbs;8;;;0;"";
2018-06-17 17:24:50;"Afternoon Workout";"Incline Press (Machine) ";2;160;lbs;8;;;0;;
2018-06-17 17:24:50;"Afternoon Workout";"Incline Press (Machine) ";3;160;lbs;8;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Lateral Raise (1 1/2)";1;20;lbs;6;;;0;"";""
2018-06-15 18:05:43;"Evening Workout";"Lateral Raise (1 1/2)";2;15;lbs;6;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Lateral Raise (1 1/2)";3;15;lbs;6;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Lateral Raise";1;40;lbs;10;;;0;"";
2018-06-15 18:05:43;"Evening Workout";"Lateral Raise";2;40;lbs;10;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Lateral Raise";3;45;lbs;8;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Reverse Fly";1;45;lbs;10;;;0;"";
2018-06-15 18:05:43;"Evening Workout";"Reverse Fly";2;45;lbs;8;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Reverse Fly";3;45;lbs;8;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Front Raise";1;15;lbs;10;;;0;"";
2018-06-15 18:05:43;"Evening Workout";"Front Raise";2;20;lbs;10;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Front Raise";3;20;lbs;8;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Squat";1;165;lbs;10;;;0;"";
2018-06-15 18:05:43;"Evening Workout";"Upright Barbell Row";1;115;lbs;12;;;0;"";
2018-06-15 18:05:43;"Evening Workout";"Upright Barbell Row";2;135;lbs;10;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Upright Barbell Row";3;145;lbs;10;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Shoulder Press (Machine)";1;120;lbs;10;;;0;"";
2018-06-15 18:05:43;"Evening Workout";"Shoulder Press (Machine)";2;130;lbs;8;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Shoulder Press (Machine)";3;140;lbs;5;;;0;;
2018-06-15 18:05:43;"Evening Workout";"TRX Pull";1;;;15;;;0;"";
2018-06-15 18:05:43;"Evening Workout";"TRX Pull";2;;;15;;;0;;
2018-06-15 18:05:43;"Evening Workout";"TRX Pull";3;;;15;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Curl EZ (1 1/2)";1;45;lbs;8;;;0;"";
2018-06-15 18:05:43;"Evening Workout";"Curl EZ (1 1/2)";2;45;lbs;8;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Curl EZ (1 1/2)";3;45;lbs;8;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Shoulder Butterfly";1;10;lbs;10;;;0;"";
2018-06-15 18:05:43;"Evening Workout";"Shoulder Butterfly";2;15;lbs;12;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Shoulder Butterfly";3;20;lbs;10;;;0;;
2018-06-15 18:05:43;"Evening Workout";"Shoulder Butterfly";4;20;lbs;10;;;0;;
2018-06-14 14:34:18;"Afternoon Workout";"Bent Over Row";1;115;lbs;10;;;0;"";""
2018-06-14 14:34:18;"Afternoon Workout";"Bent Over Row";2;145;lbs;10;;;0;;
2018-06-14 14:34:18;"Afternoon Workout";"Bent Over Row";3;155;lbs;8;;;0;;
2018-06-14 14:34:18;"Afternoon Workout";"Bent Over Row";4;135;lbs;10;;;0;;
2018-06-14 14:34:18;"Afternoon Workout";"Upright Barbell Row";1;135;lbs;10;;;0;"";
2018-06-14 14:34:18;"Afternoon Workout";"Upright Barbell Row";2;145;lbs;10;;;0;;
2018-06-14 14:34:18;"Afternoon Workout";"Upright Barbell Row";3;155;lbs;6;;;0;;
2018-06-14 14:34:18;"Afternoon Workout";"Upright Barbell Row";4;115;lbs;10;;;0;;
2018-06-14 14:34:18;"Afternoon Workout";"Lat Pulldown";1;115;lbs;10;;;0;"";
2018-06-14 14:34:18;"Afternoon Workout";"Lat Pulldown";2;130;lbs;6;;;0;;
2018-06-14 14:34:18;"Afternoon Workout";"Lat Pulldown";3;130;lbs;8;;;0;;
2018-06-14 14:34:18;"Afternoon Workout";"Bent Over Row (Dumbbell)";1;60;lbs;8;;;0;"";
2018-06-14 14:34:18;"Afternoon Workout";"Bent Over Row (Dumbbell)";2;60;lbs;8;;;0;;
2018-06-14 14:34:18;"Afternoon Workout";"Bent Over Row (Dumbbell)";3;60;lbs;8;;;0;;
2018-06-14 14:34:18;"Afternoon Workout";"Seated Row";1;200;lbs;12;;;0;"";
2018-06-14 14:34:18;"Afternoon Workout";"Seated Row";2;200;lbs;12;;;0;;
2018-06-14 14:34:18;"Afternoon Workout";"Seated Row";3;200;lbs;12;;;0;;
2018-06-14 14:34:18;"Afternoon Workout";"Curl EZ (1 1/2)";1;55;lbs;6;;;0;"wide narrow alternating";
2018-06-14 14:34:18;"Afternoon Workout";"Curl EZ (1 1/2)";2;55;lbs;6;;;0;;
2018-06-14 14:34:18;"Afternoon Workout";"Curl EZ (1 1/2)";3;55;lbs;6;;;0;;
2018-06-14 14:34:18;"Afternoon Workout";"Curl EZ (1 1/2)";4;55;lbs;6;;;0;;
2018-06-12 13:51:45;"Midday Workout";"Squat";1;115;lbs;10;;;0;"";""
2018-06-12 13:51:45;"Midday Workout";"Squat";2;185;lbs;10;;;0;;
2018-06-12 13:51:45;"Midday Workout";"Squat";3;215;lbs;10;;;0;;
2018-06-12 13:51:45;"Midday Workout";"Squat";4;165;lbs;10;;;0;;
2018-06-12 13:51:45;"Midday Workout";"Calf Raise (With Decline) ";1;205;lbs;20;;;0;"";
2018-06-12 13:51:45;"Midday Workout";"Calf Raise (With Decline) ";2;275;lbs;15;;;0;;
2018-06-12 13:51:45;"Midday Workout";"Calf Raise (With Decline) ";3;275;lbs;15;;;0;;
2018-06-12 13:51:45;"Midday Workout";"Goblet Squat";1;50;lbs;10;;;0;"";
2018-06-12 13:51:45;"Midday Workout";"Goblet Squat";2;50;lbs;10;;;0;;
2018-06-12 13:51:45;"Midday Workout";"Goblet Squat";3;50;lbs;10;;;0;;
2018-06-12 13:51:45;"Midday Workout";"Lunge (Dumbbell)";1;30;lbs;6;;;0;"";
2018-06-11 14:01:03;"Afternoon Workout";"Bench Press";1;115;lbs;8;;;0;"";""
2018-06-11 14:01:03;"Afternoon Workout";"Bench Press";2;135;lbs;8;;;0;;
2018-06-11 14:01:03;"Afternoon Workout";"Bench Press";3;145;lbs;6;;;0;;
2018-06-11 14:01:03;"Afternoon Workout";"Close Grip Bench Press";1;115;lbs;8;;;0;"";
2018-06-11 14:01:03;"Afternoon Workout";"Close Grip Bench Press";2;115;lbs;6;;;0;;
2018-06-11 14:01:03;"Afternoon Workout";"Close Grip Bench Press";3;115;lbs;6;;;0;;
2018-06-11 14:01:03;"Afternoon Workout";"Incline Press (Machine) ";1;140;lbs;10;;;0;"";
2018-06-11 14:01:03;"Afternoon Workout";"Incline Press (Machine) ";2;150;lbs;8;;;0;;
2018-06-11 14:01:03;"Afternoon Workout";"Incline Press (Machine) ";3;160;lbs;8;;;0;;
2018-06-11 14:01:03;"Afternoon Workout";"Tricep Kickback";1;25;lbs;8;;;0;"";
2018-06-11 14:01:03;"Afternoon Workout";"Tricep Kickback";2;20;lbs;10;;;0;;
2018-06-11 14:01:03;"Afternoon Workout";"Tricep Kickback";3;25;lbs;8;;;0;;
2018-06-11 14:01:03;"Afternoon Workout";"Front Chest Raise";1;40;lbs;8;;;0;"";
2018-06-11 14:01:03;"Afternoon Workout";"Front Chest Raise";2;40;lbs;6;;;0;;
2018-06-11 14:01:03;"Afternoon Workout";"Front Chest Raise";3;40;lbs;6;;;0;;
2018-06-11 14:01:03;"Afternoon Workout";"Tricep Pull-down";1;140;lbs;15;;;0;"";
2018-06-11 14:01:03;"Afternoon Workout";"Tricep Pull-down";2;150;lbs;12;;;0;;
2018-06-11 14:01:03;"Afternoon Workout";"Tricep Pull-down";3;160;lbs;10;;;0;;
2018-06-11 14:01:03;"Afternoon Workout";"Bent Over Cable Fly";1;80;lbs;10;;;0;"";
2018-06-11 14:01:03;"Afternoon Workout";"Bent Over Cable Fly";2;90;lbs;6;;;0;;
2018-06-11 14:01:03;"Afternoon Workout";"Bent Over Cable Fly";3;90;lbs;5;;;0;;
2018-06-11 14:01:03;"Afternoon Workout";"Pectoral Fly";1;70;lbs;10;;;0;"";
2018-06-11 14:01:03;"Afternoon Workout";"Pectoral Fly";2;80;lbs;10;;;0;;
2018-06-11 14:01:03;"Afternoon Workout";"Pectoral Fly";3;80;lbs;8;;;0;;
2018-06-08 13:52:40;"Afternoon Workout";"Bent Over Row";1;115;lbs;10;;;0;"";""
2018-06-08 13:52:40;"Afternoon Workout";"Bent Over Row";2;165;lbs;8;;;0;;
2018-06-08 13:52:40;"Afternoon Workout";"Bent Over Row";3;135;lbs;10;;;0;;
2018-06-08 13:52:40;"Afternoon Workout";"Bent Over Row";4;135;lbs;10;;;0;;
2018-06-08 13:52:40;"Afternoon Workout";"Upright Barbell Row";1;135;lbs;8;;;0;"";
2018-06-08 13:52:40;"Afternoon Workout";"Upright Barbell Row";2;145;lbs;8;;;0;;
2018-06-08 13:52:40;"Afternoon Workout";"Upright Barbell Row";3;145;lbs;8;;;0;;
2018-06-08 13:52:40;"Afternoon Workout";"Upright Barbell Row";4;115;lbs;12;;;0;;
2018-06-08 13:52:40;"Afternoon Workout";"Lat Pulldown";1;130;lbs;8;;;0;"";
2018-06-08 13:52:40;"Afternoon Workout";"Lat Pulldown";2;115;lbs;10;;;0;;
2018-06-08 13:52:40;"Afternoon Workout";"Lat Pulldown";3;115;lbs;10;;;0;;
2018-06-08 13:52:40;"Afternoon Workout";"Bent Over Row (Dumbbell)";1;60;lbs;8;;;0;"";
2018-06-08 13:52:40;"Afternoon Workout";"Bent Over Row (Dumbbell)";2;60;lbs;8;;;0;;
2018-06-08 13:52:40;"Afternoon Workout";"Bent Over Row (Dumbbell)";3;60;lbs;8;;;0;;
2018-06-08 13:52:40;"Afternoon Workout";"Reverse Fly";1;40;lbs;10;;;0;"";
2018-06-08 13:52:40;"Afternoon Workout";"Reverse Fly";2;40;lbs;10;;;0;;
2018-06-08 13:52:40;"Afternoon Workout";"Reverse Fly";3;40;lbs;10;;;0;;
2018-06-08 13:52:40;"Afternoon Workout";"Lateral Raise (No Bend) ";1;20;lbs;10;;;0;"";
2018-06-08 13:52:40;"Afternoon Workout";"Lateral Raise (No Bend) ";2;20;lbs;10;;;0;;
2018-06-08 13:52:40;"Afternoon Workout";"Lateral Raise (1 1/2)";1;20;lbs;6;;;0;"";
2018-06-08 13:52:40;"Afternoon Workout";"Lateral Raise (1 1/2)";2;10;lbs;8;;;0;;
2018-06-08 13:52:40;"Afternoon Workout";"Front Raise";1;20;lbs;8;;;0;"";
2018-06-08 13:52:40;"Afternoon Workout";"Front Raise";2;20;lbs;8;;;0;;
2018-06-08 13:52:40;"Afternoon Workout";"Front Raise (1 1/2)";1;15;lbs;6;;;0;"";
